geom,sol,site,pos,Ls,SCLK_START,SCLK_END,lat_dd,lon_dd,easting_m,northing_m,elev_m,straightli,straight_1,traverse_d,total_dist,dist_bradb,azimuth_br,pitch_rad,roll_rad,tilt_rad,yaw_rad,pitch_deg,roll_deg,tilt_deg,yaw_deg,mobtrav_id,mobtrav_to,drive_type,site_pos,5_drive_av,sol_site_p,ORIG_FID
01010000A0E61000009E1A6A6C652B6140F248799793BD12C0C3F5285C4F41B1C0,1401,55,2444,185.9,521864715.4,521868179.2,-4.68513333,137.3561308,8141743.106,-277709.861,-4417.31,24.606,187.108,26.571,13370,7605.355656,0,-0.16211,0.03393,0.1656,-0.4318,-9.288218817,1.944045799,9.488181087,-24.74031759,26.45512,13574.2194,final,55_2444,25.20394333,1401_55_2444,-1
01010000A0E6100000C487D5A8612B6140FC50A2E09FBD12C066666666E641B1C0,1405,56,0,188.2,522229657.4,522233107.2,-4.6851802,137.3556713,8141715.871,-277712.639,-4417.9,27.281,264.189,29.655,13400,7625.598355,0,0.08481,-0.0165,0.08639,-0.73317,4.859255061,-0.945380362,4.949782392,-42.00754667,29.65725,13603.87665,final,56_0,29.93976167,1405_56_0,-1
01010000A0E6100000146218BC5C2B6140553D0DD86CBE12C033333333B33FB1C0,1410,56,462,191.1,522662683,522668895.5,-4.68596208,137.3550702,8141680.237,-277758.985,-4415.7,58.389,217.463,67.937,13468,7683.890919,0,0.09833,-0.01244,0.09911,-2.9734,5.633894,-0.712759497,5.678584708,-170.3632708,67.91518,13671.79183,final,56_462,39.20788,1410_56_462,-1
01010000A0E61000001B350DF2592B61404598F4301FBF12C066666666263CB1C0,1412,56,774,192.3,522839990.6,522844231,-4.68664242,137.3547297,8141660.055,-277799.312,-4412.15,45.065,206.51,45.371,13513,7727.395318,0,0.22485,-0.04209,0.22869,-2.8203,12.88295602,-2.41157936,13.10297182,-161.591287,45.29535,13717.08718,final,56_774,35.79602667,1412_56_774,-1
01010000A0E610000084872A2A572B6140483A16B8A7BF12C0AE47E17AD43AB1C0,1414,56,1122,193.5,523020079.4,523024608.8,-4.68716323,137.3543902,8141639.934,-277830.183,-4410.83,36.797,213.017,44.413,13558,7763.821624,0,0.12111,0.00238,0.12113,2.66457,6.939091857,0.136363955,6.940237772,152.6686152,44.81726,13761.90444,final,56_1122,37.946,1414_56_1122,-1
01010000A0E610000078C1C8DA572B614078C04261ADBF12C07B14AE47613AB1C0,1417,56,1236,195.2,523283423,523287193.6,-4.68718482,137.3544745,8141644.926,-277831.463,-4410.38,5.137,104.237,14.442,13572,7761.452658,0,-0.10916,-0.07613,0.133,-0.49942,-6.254407292,-4.361927694,7.620338675,-28.6146582,14.58716,13776.4916,final,56_1236,38.12122,1417_56_1236,-1
01010000A0E6100000ED0C5EA8572B61408C39D38CDDBF12C09A9999999939B1C0,1427,56,1326,201.7,524174813.4,524176794.1,-4.68736859,137.3544504,8141643.501,-277842.355,-4409.6,11.026,186.954,11.041,13583,7770.532102,0,0.14075,0.05379,0.15061,-3.05414,8.064380966,3.08193998,8.629317352,-174.989332,11.0603,13787.55191,final,56_1326,35.55541667,1427_56_1326,-1
01010000A0E6100000433C8930542B61407AE3B75871C012C01F85EB51B837B1C0,1428,56,1632,202.3,524259736.4,524264173.7,-4.68793238,137.3540271,8141618.407,-277875.774,-4407.72,41.741,216.811,45.307,13629,7812.178956,0,0.07946,0.0654,0.10287,-2.2384,4.55272264,3.74714398,5.894016839,-128.2508729,45.56308,13833.11499,final,56_1632,38.20638833,1428_56_1632,-1
01010000A0E6100000A53E1589502B61406CF4081133C112C05C8FC2F56835B1C0,1431,56,2034,204.1,524526897.8,524533857.8,-4.68867136,137.353581,8141591.967,-277919.577,-4405.41,51.102,211.037,53.045,13629,7862.484777,0,0.13527,-0.00977,0.13562,-2.92242,7.750400095,-0.559779766,7.770453618,-167.442332,53.01139,13886.12638,final,56_2034,35.72242333,1431_56_2034,-1
01010000A0E610000076F5AC504F2B6140C38DF7D6D1C112C0D7A3703DCA33B1C0,1432,56,2428,204.7,524615516.2,524621102.6,-4.68927705,137.353432,8141583.137,-277955.478,-4403.79,36.965,193.773,51.334,13733,7895.215242,0,0.04601,-0.04303,0.06299,2.9792,2.636178815,-2.465437392,3.609061152,170.6955863,51.52738,13937.65376,final,56_2428,36.761095,1432_56_2428,-1
01010000A0E61000002FBBE3D34E2B614022435312B9C212C0AE47E17A5431B1C0,1433,57,0,205.3,524705773.4,524708164.8,-4.69015913,137.3533725,8141579.61,-278007.763,-4401.33,52.403,183.847,52.418,13785,7936.794495,0,0.12301,0.024,0.12532,3.13278,7.047953838,1.375098708,7.180307089,179.4950721,54.67248,13992.32624,final,57_0,38.40363167,1433_57_0,-1
01010000A0E6100000F3DB9A6C4A2B6140AC992B51A8C312C0295C8FC2B52EB1C0,1435,57,462,206.5,524881311.9,524888414.3,-4.69107177,137.352835,8141547.748,-278061.86,-4398.71,62.728,210.414,63.824,13851,7998.486305,0,0.16835,0.05998,0.17862,-2.63462,9.645744481,3.436600855,10.23417214,-150.9526066,63.44875,14056.93825,final,57_462,46.54723,1435_57_462,-1
01010000A0E6100000A31740D1492B61404CE9820159C412C0C3F5285C0F2DB1C0,1438,57,774,209,525144206.8,525148799.4,-4.69174577,137.3527609,8141543.357,-278101.812,-4397.06,40.191,186.25,41.538,13892,8031.491246,0,0.03516,0.03516,0.0829,2.6064,2.014519608,2.014519608,4.749820122,149.3357197,41.50417,14098.44242,final,57_774,51.62120833,1438_57_774,-1
01010000A0E61000007A91F29D4C2B614071E23049D0C412C0EC51B81EC529B1C0,1439,57,1020,209.6,525237578.6,525240952,-4.69220079,137.3531027,8141563.614,-278128.783,-4393.77,33.69,143.183,34.114,13926,8038.631277,0,0.12446,-0.01273,0.1251,2.61809,7.131032718,-0.729375273,7.167702017,150.0055074,33.97429,14132.41671,final,57_1020,49.68974333,1439_57_1020,-1
01010000A0E610000063194EC64B2B6140F0F80D0AB0C512C0B81E85EBD124B1C0,1446,57,1392,213.9,525862622.4,525867776.8,-4.69305435,137.3529998,8141557.519,-278179.377,-4388.82,50.958,186.847,53.003,13980,8080.986567,0,0.10752,0.1334,0.17113,-2.85907,6.160442213,7.643256987,9.805026748,-163.8126443,53.1424,14185.55911,final,57_1392,49.71157833,1446_57_1392,-1
01010000A0E6100000903C0BD44C2B6140CE62C65AD5C612C0D7A3703DCA1FB1C0,1448,57,1942,215.1,526039969.8,526042931.1,-4.69417326,137.3531285,8141565.143,-278245.7,-4383.79,66.757,173.464,78.196,14058,8126.570811,0,0.16234,0.04418,0.16819,2.69356,9.301396846,2.531327539,9.636577156,154.3296199,26.92341,14212.48252,final,57_1942,45.61091667,1448_57_1942,-1
01010000A0E6100000F035AE354F2B614061A75F9C72C712C0A4703D0AD71AB1C0,1452,57,2296,217.5,526390385.9,526398258.2,-4.69477314,137.3534192,8141582.374,-278281.258,-4378.84,39.391,154.15,39.504,14102,8142.683871,0,-0.01591,0.06685,0.06871,2.70456,-0.911575852,3.83022286,3.93679301,154.9598734,44.53466,14308.05637,final,57_2296,43.92128,1452_57_2296,-1
01010000A0E61000003F436CE84C2B6140D56695DE13C812C0AE47E17A141CB1C0,1454,57,2582,218.8,526579081.6,526583134,-4.6953883,137.3531381,8141565.719,-278317.721,-4380.08,40.064,204.477,40.117,14142,8181.337536,0,0.01228,0.13675,0.1373,-2.51821,0.703592172,7.835197848,7.866710527,-144.2828049,40.52186,14348.57824,final,57_2582,40.10013167,1454_57_2582,-1
01010000A0E61000003B6711D44B2B61403090E917E3C712C0295C8FC2751BB1C0,1455,57,2798,219.4,526658408.6,526661913.5,-4.69520223,137.3530064,8141557.908,-278306.692,-4379.46,13.5,324.784,25.718,14168,8177.892252,0,0.09487,-0.08026,0.12419,-1.25806,5.435650602,-4.598559264,7.115562858,-72.08152837,27.53684,14376.11508,final,57_2798,37.77224333,1455_57_2798,-1
01010000A0E61000008AFC3CA7512B6140DAF1DF98FAC812C0AE47E17AD417B1C0,1468,58,0,227.5,527809346.5,527818176.9,-4.69626845,137.3537174,8141600.055,-278369.892,-4375.83,75.875,146.381,87.382,14256,8199.577532,0,0.15091,0.03787,0.15555,1.75762,8.646506086,2.16979117,8.912358503,100.704208,87.80711,14463.92219,final,58_0,46.74438,1468_58_0,-1
01010000A0E61000008EBFBC05552B61406396A4915DC912C07B14AE476116B1C0,1469,58,264,228.1,527902228.2,527905981.5,-4.69664599,137.3541287,8141624.433,-278392.271,-4374.38,33.032,132.648,34.858,14291,8201.42897,0,0.15889,-0.0378,0.16329,2.42982,9.103726407,-2.165780466,9.355827837,139.218431,34.81652,14498.73871,final,58_264,43.69006667,1469_58_264,-1
01010000A0E6100000FCEB3C95582B614043145149CDC912C048E17A14AE14B1C0,1471,58,642,229.4,528073263.6,528085820.2,-4.69707216,137.3545634,8141650.196,-278417.532,-4372.68,36.01,134.51,43.212,14344,8204.782195,0,0.11481,-0.03431,0.1198,2.48718,6.578128446,-1.965818195,6.864034386,142.5049169,41.7512,14540.48992,final,58_642,46.161365,1471_58_642,-1
01010000A0E6100000EE6F61A9592B61407FBB513A0CCA12C014AE47E13A13B1C0,1473,58,774,230.6,528259710.2,528262224.3,-4.69731227,137.354695,8141658.001,-278431.764,-4371.23,16.22,151.341,16.278,14351,8210.950103,0,0.16995,0.03822,0.17416,2.47767,9.737417728,2.189844693,9.97863296,141.960034,16.36313,14556.85305,final,58_774,41.46611,1473_58_774,-1
01010000A0E6100000019F65DB582B614014B145264FCA12C0B81E85EB1112B1C0,1475,58,912,232.5,528437679.2,528440130.6,-4.69756756,137.3545968,8141652.179,-278446.896,-4370.07,16.206,200.979,16.349,14367,8226.386271,0,0.14177,0.05843,0.15326,-2.92702,8.122822662,3.347792397,8.781151168,-167.7058926,16.16643,14573.01948,final,58_912,37.40687167,1475_58_912,-1
01010000A0E61000000CC3D8EF582B61406360759186CA12C0C3F5285CCF10B1C0,1478,58,1002,234.4,528701702.7,528703244,-4.69777897,137.3546066,8141652.757,-278459.427,-4368.81,12.53,177.35,12.53,14380,8235.78852,0,0.08218,0.02411,0.08564,3.13385,4.70856716,1.381401244,4.906810558,179.5563786,12.67598,14585.69546,final,58_1002,34.93006167,1478_58_1002,-1
01010000A0E6100000A46D6320592B614034D1B84D21CB12C0EC51B81E050FB1C0,1480,58,1248,235,528888598.2,528892673.5,-4.69836924,137.3546297,8141654.129,-278494.415,-4367.02,35.015,177.761,35.029,14415,8262.235823,0,0.13797,0.03942,0.14346,3.12061,7.905098699,2.258599628,8.219652529,178.7977825,34.85639,14620.55185,final,58_1248,26.10494167,1480_58_1248,-1
01010000A0E6100000AB8D07455B2B61406111EF03BFCB12C0B81E85EB510CB1C0,1482,58,1572,236.3,529063667.4,529067815.8,-4.69897085,137.3548913,8141669.636,-278530.076,-4364.32,38.866,156.569,38.947,14454,8280.489408,0,0.18629,0.03479,0.18948,2.61907,10.67363077,1.993320169,10.8564043,150.0616572,39.27257,14659.82441,final,58_1572,26.84761667,1482_58_1572,-1
01010000A0E6100000697669905D2B61400CA084EA4DCC12C0D7A3703D4A09B1C0,1485,58,1836,238.2,529323067.1,529326822.5,-4.69951598,137.3551714,8141686.238,-278562.388,-4361.29,36.302,152.885,36.734,14491,8295.575039,0,0.06962,0.05995,0.09185,2.80966,3.98893217,3.434881982,5.262617348,160.9816599,35.89567,14695.72008,final,58_1836,25.871695,1485_58_1836,-1
01010000A0E6100000B1B296645B2B61404963443D70CC12C0D7A3703D8A08B1C0,1487,58,1986,239.4,529500833.4,529503148.9,-4.6996469,137.3549064,8141670.528,-278570.149,-4360.54,17.464,243.675,17.616,14508,8311.386838,0,0.03761,0.14485,0.14962,-2.0413,2.154894267,8.299293662,8.572594531,-116.9578747,17.40068,14713.12076,final,58_1986,26.04462,1487_58_1986,-1
01010000A0E6100000C65337BD5B2B614059A0B0C664CC12C000000000C008B1C0,1489,58,2046,240.7,529680161.2,529681401.4,-4.69960318,137.3549486,8141673.033,-278567.557,-4360.75,3.599,43.932,7.058,14515,8307.800743,0,-0.12013,-0.12013,0.16269,-1.44031,-6.882941993,-6.882941993,9.321450369,-82.52368419,7.07083,14720.19159,final,58_2046,24.52868667,1489_58_2046,-1
01010000A0E6100000ACFF6D1E5B2B6140C4649FC791CC12C0A4703D0AD707B1C0,1499,58,2136,247.1,530564194,530565767.9,-4.69977486,137.3548729,8141668.545,-278577.733,-4359.84,11.116,203.729,11.154,14526,8318.573256,0,0.025,0.09048,0.09386,-2.57519,1.432394488,5.18412213,5.377781865,-147.5475184,11.41346,14731.60505,final,58_2136,24.31826667,1499_58_2136,-1
01010000A0E6100000C660D1E45C2B6140DC409EE3F3CC12C014AE47E1BA06B1C0,1500,58,2394,248.3,530656212.1,530660104.6,-4.7001491,137.3550896,8141681.388,-278599.917,-4358.73,25.611,150.016,30.45,14558,8328.104337,0,0.01147,-0.12895,0.12946,1.72083,0.657182591,-7.388290768,7.417511616,98.59629626,31.29911,14762.90416,final,58_2394,23.72538667,1500_58_2394,-1
01010000A0E610000092BBCC8B5F2B61405583FF73A6CD12C048E17A14EE02B1C0,1501,58,2760,249,530742467.2,530747457.5,-4.70083028,137.3554133,8141700.579,-278640.293,-4354.93,44.678,154.653,45.717,14604,8348.186183,0,0.22009,0.04165,0.22393,2.62673,12.61022811,2.386369217,12.83024391,150.5005429,46.03087,14808.93503,final,58_2760,24.85177,1501_58_2760,-1
01010000A0E6100000C536F9B1622B614019283C04CFCD12C0C3F5285CCF01B1C0,1502,58,2946,249.6,530831448.3,530834390.1,-4.70098502,137.3557978,8141723.365,-278649.465,-4353.81,24.491,111.994,25.185,14629,8341.522811,0,0.07694,-0.01147,0.07778,2.3385,4.408337276,-0.657182591,4.456465731,133.9861804,25.45589,14834.39092,final,58_2946,23.11180667,1502_58_2946,-1
01010000A0E61000006280F2BA642B6140A219803466CE12C0C3F5285CCFFFB0C0,1503,59,0,250.2,530917638.2,530921862.5,-4.70156176,137.3560462,8141738.09,-278683.651,-4351.81,37.203,156.767,38.86,14669,8359.695165,0,0.18237,0.07508,0.19706,2.72909,10.44903131,4.301767126,11.29070631,156.3653389,37.13709,14871.52801,final,59_0,26.40120833,1503_59_0,-1
01010000A0E6100000E856CD8D642B6140B8960AB047CF12C08FC2F5289CFCB0C0,1506,59,372,252.1,531186252.8,531191534.6,-4.7024219,137.3560247,8141736.814,-278734.636,-4348.61,51.001,181.429,51.327,14720,8401.046286,0,0.16701,0.00197,0.16702,-3.05542,9.568968136,0.112872686,9.569541094,-175.0626706,50.81831,14922.34632,final,59_372,33.692455,1506_59_372,-1
01010000A0E61000009EAA67EA622B6140CDED0BD1AECF12C0F6285C8F82FDB0C0,1507,59,612,252.8,531276379.8,531279533.2,-4.70281531,137.3558247,8141724.96,-278757.955,-4349.51,26.141,206.867,29.261,14749,8426.792133,0,-0.04712,0.0919,0.10325,-2.43948,-2.699777131,5.265482137,5.915789235,-139.7719082,29.42836,14951.77468,final,59_612,36.69493833,1507_59_612,-1
01010000A0E6100000703B1E3A602B614072475E7755D012C01F85EB51F8FEB0C0,1508,59,936,253.4,531363962.2,531368263,-4.70345103,137.3554965,8141705.506,-278795.637,-4350.97,43.378,207.228,44.313,14794,8468.581197,0,-0.01893,0.06703,0.06965,-2.56873,-1.084609106,3.840536101,3.990651043,-147.1773877,44.32121,14996.09589,final,59_936,38.86528833,1508_59_936,-1
01010000A0E610000021BEF8AB602B614061B59F63FED012C0E17A14AEC7FDB0C0,1509,59,1260,254,531460642.4,531465109.5,-4.70409541,137.3555508,8141708.724,-278833.833,-4349.78,38.33,175.2,40.349,14834,8497.152988,0,0.05623,0.05176,0.07641,-3.11346,3.221741682,2.965629548,4.377970513,-178.3881177,40.11325,15036.20914,final,59_1260,37.87901833,1509_59_1260,-1
01010000A0E610000099DB0B57622B614023551D04AFD112C0295C8FC275FAB0C0,1512,59,1596,255.3,531730001.9,531734151.3,-4.7047692,137.3557544,8141720.795,-278873.771,-4346.46,41.711,163.236,41.841,14878,8521.906347,0,0.13793,0.01357,0.1386,2.81347,7.902806868,0.777503728,7.941195041,161.1999568,43.98722,15080.19636,final,59_1596,40.96757333,1512_59_1596,-1
01010000A0E610000050A200CD652B6140D8DA534D3DD212C085EB51B85EF7B0C0,1514,59,1998,257.2,531905122.3,531910014.8,-4.70531197,137.3561769,8141745.836,-278905.944,-4343.37,40.717,142.199,42.629,14922,8532.841498,0,0.06125,0.07867,0.09967,2.79154,3.509366495,4.507458974,5.710670344,159.9434603,43.47576,15123.67212,final,59_1998,42.02401833,1514_59_1998,-1
01010000A0E61000001575CEAC652B61404C2F25D8A0D212C085EB51B89EF5B0C0,1516,59,2242,258.5,532076832.4,532079962.9,-4.7056917,137.3561615,8141744.926,-278928.452,-4341.62,22.526,182.308,24.105,14946,8551.504005,0,0.12595,-0.05357,0.13681,2.40454,7.21640343,-3.069334909,7.838635595,137.7699937,24.34377,15148.01589,final,59_2242,37.611595,1516_59_2242,-1
01010000A0E6100000BE59F838682B61406E5B113116D312C052B81E85EBF1B0C0,1519,59,2578,260.4,532337724,532341886.2,-4.70613934,137.3564725,8141763.359,-278954.986,-4337.92,32.273,145.302,36.178,14983,8562.014113,0,0.19538,-0.15337,0.24777,1.38114,11.1944494,-8.787453704,14.19617529,79.13349292,36.7965,15184.81239,final,59_2578,38.83961833,1519_59_2578,-1
01010000A0E610000072F0F8B2692B614062DB74D71FD312C08FC2F5285CF0B0C0,1521,59,2668,261.6,532523067.6,532524597.8,-4.70617616,137.3566527,8141774.043,-278957.168,-4336.36,10.869,101.581,11.137,14994,8557.483392,0,0.11564,0.01164,0.11622,1.91928,6.625683943,0.666922874,6.658915495,109.9666437,11.35852,15196.17091,final,59_2668,33.34583667,1521_59_2668,-1
01010000A0E6100000C78D8C186A2B61405DC9AA3A46D312C0CDCCCCCCCCEFB0C0,1526,59,2830,265.4,532958986.8,532962175.7,-4.70632258,137.3567012,8141776.914,-278965.848,-4335.8,9.139,161.753,16.063,15010,8562.813606,0,0.11917,-0.11017,0.16211,1.66962,6.827938045,-6.312276029,9.288218817,95.66217939,15.94835,15212.11926,final,59_2830,29.31835333,1526_59_2830,-1
01010000A0E610000078EF774E6A2B6140DB4FAF4E26D312C000000000C0EFB0C0,1553,59,3004,282.3,535356363.7,535358896.5,-4.70620082,137.3567269,8141778.438,-278958.63,-4335.75,7.375,11.879,17.394,15028,8556.079394,0,0.0264,0.00365,0.02666,-2.11825,1.512608579,0.209129595,1.527505482,-121.366785,17.69693,15229.81619,final,59_3004,24.93663833,1553_59_3004,-1
01010000A0E6100000A366FD4F6A2B61409D92131626D312C000000000C0EFB0C0,1555,59,3016,283.6,535547873.6,535548704,-4.70619998,137.3567276,8141778.481,-278958.58,-4335.75,0.067,49.4536,0.067,15028,8556.013665,0,0.01492,0.01039,0.01818,-2.04076,0.85485303,0.595303149,1.041637272,-116.926935,0.02637,15229.84256,final,59_3016,17.69507333,1555_59_3016,-1
01010000A0E610000065D785216C2B61400BA5C30454D312C0D7A3703D0AEFB0C0,1571,60,0,294,536958577.6,536960972.8,-4.70637519,137.3569496,8141791.639,-278968.966,-4335.04,16.731,128.153,16.737,15045,8556.689613,0,0.09145,-0.06353,0.1113,2.27227,5.239699036,-3.640000872,6.37702026,130.1914809,16.85856,15246.70112,final,60_0,16.44753833,1571_60_0,-1
01010000A0E61000003BF6ADCC6E2B61401CDAB458A1D312C03333333373EDB0C0,1574,60,180,295.8,537220372.8,537223765.1,-4.70667017,137.3572753,8141810.948,-278986.451,-4333.45,26.002,132.256,26.014,15071,8559.561959,0,0.11827,-0.01056,0.11874,2.37944,6.776371843,-0.605043432,6.803300859,136.3318696,25.95466,15272.65578,final,60_180,14.640565,1574_60_180,-1
01010000A0E61000005573DF86712B614060394BF801D412C0AE47E17A54EBB0C0,1576,60,396,297,537403611.9,537406618.8,-4.70703877,137.3576083,8141830.682,-279008.299,-4331.33,29.397,138.008,29.645,15100,8565.814669,0,0.09013,-0.03371,0.09621,2.27405,5.164068608,-1.931440727,5.512426947,130.2934674,29.64274,15302.29852,final,60_396,17.687935,1576_60_396,-1
01010000A0E61000001F0185D9742B614067215FC6A7D412C0713D0AD763E7B0C0,1577,60,684,297.6,537492443.9,537496156.1,-4.70767125,137.3580139,8141854.725,-279045.79,-4327.39,44.494,147.416,45.125,15145,8582.436842,0,0.13365,0.00066,0.13365,2.43708,7.657580932,0.037815214,7.657580932,139.6343983,46.13782,15348.43634,final,60_684,22.71951333,1577_60_684,-1
01010000A0E61000000EA78528782B6140D28F9612C8D412C085EB51B81EE5B0C0,1578,60,888,298.2,537579464.5,537582687.7,-4.70779447,137.3584178,8141878.665,-279053.093,-4325.12,24.952,107.019,25.132,15171,8574.606039,0,0.10632,-0.02459,0.10911,2.18028,6.091687278,-1.408903218,6.251542503,124.9208422,25.37678,15373.81312,final,60_888,23.99948833,1578_60_888,-1
01010000A0E610000043AD292B7A2B6140D42482207CD512C00AD7A3707DE1B0C0,1582,60,1266,300.6,537932624.3,537938013.8,-4.70848131,137.3586632,8141893.211,-279093.806,-4321.49,43.216,160.401,43.968,15215,8599.613222,0,0.11568,0.03405,0.12056,2.69806,6.627975774,1.950921292,6.907579178,154.5874509,44.35002,15418.16314,final,60_1266,31.38676333,1582_60_1266,-1
01010000A0E6100000915F9309792B6140980E1BD0B8D512C05C8FC2F528E1B0C0,1583,60,1422,301.2,538023238.6,538025366.6,-4.70871282,137.3585251,8141885.026,-279107.528,-4321.16,15.964,210.729,16.424,15231,8615.550792,0,0.08562,0.06128,0.10525,-2.78231,4.905664642,3.511085369,6.030380794,-159.4146203,16.29853,15434.46167,final,60_1422,31.293425,1583_60_1422,-1
01010000A0E6100000088A6FE8792B61408281963D3ED612C0C3F5285C8FDEB0C0,1584,60,1650,301.8,538112319.7,538115476.3,-4.7092218,137.3586313,8141891.325,-279137.698,-4318.56,30.816,168.246,31.348,15263,8636.729932,0,0.10192,-0.05758,0.11701,2.87875,5.839585848,-3.299090984,6.704179161,164.9402253,31.48654,15465.94821,final,60_1650,32.215405,1584_60_1650,-1
01010000A0E6100000F69EE3D2792B614062C6B37879D612C0EC51B81E85DDB0C0,1585,60,1752,302.4,538200266.5,538201948.9,-4.70944775,137.3586211,8141890.716,-279151.091,-4317.52,13.407,182.592,13.458,15276,8648.08734,0,0.11252,0.04008,0.11942,-2.97791,6.446921111,2.296414843,6.842261989,-170.6216748,13.60371,15479.5519,final,60_1752,29.54223333,1585_60_1752,-1
01010000A0E6100000F599C28A7A2B61401014EB3BF0D612C085EB51B85EDAB0C0,1587,60,2010,304.2,538379309.1,538382656,-4.70990079,137.3587087,8141895.913,-279177.945,-4314.37,27.349,169.084,27.726,15304,8667.236054,0,0.13222,0.00838,0.13249,3.10871,7.575647967,0.480138632,7.591117828,178.1159627,28.16232,15507.71424,final,60_2010,26.54631667,1587_60_2010,-1
01010000A0E61000004B2500DA792B6140988AFF156ED712C03333333373D7B0C0,1589,60,2256,304.2,538379309.1,538382656,-4.71038089,137.3586245,8141890.917,-279206.402,-4311.45,28.89,189.925,30.559,15335,8693.515975,0,0.14297,0.01599,0.14385,3.01332,8.191577597,0.916159514,8.241997883,172.6505183,30.98673,15538.70097,final,60_2256,27.48130833,1589_60_2256,-1
01010000A0E6100000C54E8A60792B61405B71DC7F7BD712C0D7A3703D4AD7B0C0,1591,60,2346,306.5,538736720,538748659,-4.71043205,137.3585665,8141887.484,-279209.435,-4311.29,4.572,228.446,8.228,15344,8697.959511,0,0.17134,0.03087,0.17407,3.12165,9.817058862,1.768720714,9.97347634,178.8573701,8.2703,15546.97127,final,60_2346,21.46802167,1591_60_2346,-1
01010000A0E6100000A3D560AE762B6140830CB0FAC5D712C048E17A146ED6B0C0,1594,60,2574,308.3,538998696.1,539001673.3,-4.71071616,137.3582375,8141867.977,-279226.276,-4310.43,25.721,229.099,25.924,15370,8722.887372,0,0.05973,0.04777,0.07647,-1.94205,3.42227691,2.737019387,4.381408259,-111.2712686,26.18057,15573.1518,final,60_2574,23.11502833,1594_60_2574,-1
01010000A0E6100000BB0378E1732B6140B27B8414D9D712C052B81E852BD7B0C0,1596,60,2730,309.5,539183411.3,539185692.5,-4.71078903,137.3578956,8141847.714,-279230.595,-4311.17,20.651,257.928,20.757,15391,8737.940531,0,-0.0277,0.10431,0.10791,-1.91598,-1.587093093,5.976522761,6.182787567,-109.7775676,20.59872,15593.75056,final,60_2730,21.30039167,1596_60_2730,-1
01010000A0E61000002CB7F469702B61400D82078D12D812C00AD7A3707DD8B0C0,1598,60,2928,310.6,539365202,539367950.2,-4.71100826,137.3574724,8141822.629,-279243.59,-4312.49,28.176,242.535,28.225,15419,8762.894767,0,0.05017,0.09143,0.10426,-2.13701,2.874529258,5.238553121,5.973657972,-122.4416538,28.59906,15622.34962,final,60_2928,23.79961667,1598_60_2928,-1
01010000A0E6100000009115126E2B6140149054F040D812C0295C8FC235DAB0C0,1601,60,3162,312.4,539617197.7,539620685.1,-4.71118522,137.3571864,8141805.674,-279254.079,-4314.21,19.888,238.17,26.286,15445,8781.174049,0,0.02742,0.12162,0.12466,-3.05754,1.571050274,6.968312704,7.142491874,-175.1841377,26.55593,15648.90555,final,60_3162,23.531885,1601_60_3162,-1
01010000A0E610000008FB46DB732B6140A246E731C8D712C0F6285C8F82D7B0C0,1604,61,0,314.1,539886745.1,539891331,-4.71072462,137.3578927,8141847.539,-279226.777,-4311.51,49.851,56.814,51.061,15497,8734.89803,0,-0.07132,-0.08681,0.11229,0.41301,-4.086334995,-4.97384662,6.433743082,23.6637299,55.37022,15704.27577,final,61_0,27.5958,1604_61_0,-1
01010000A0E6100000A511C544732B614086BF09A369D712C0295C8FC275D9B0C0,1605,61,156,314.7,539975766.7,539978050.7,-4.71036391,137.3578209,8141843.285,-279205.396,-4313.46,21.812,348.802,21.817,15519,8719.736097,0,-0.06378,0.01858,0.06643,-0.14808,-3.654324817,1.064555583,3.806158633,-8.48435903,21.68525,15725.96102,final,61_156,29.831625,1605_61_156,-1
01010000A0E6100000FCDB5968722B6140CED461BF60D712C03D0AD7A370D9B0C0,1608,61,252,316.4,540244574.3,540246844.8,-4.71033,137.3577158,8141837.055,-279203.386,-4313.44,6.526,287.942,9.243,15528,8721.635921,0,0.15278,0.1269,0.1983,-1.79773,8.753649194,7.27083442,11.36175308,-103.0023417,9.34414,15735.30516,final,61_252,27.02555333,1608_61_252,-1
01010000A0E61000008E9E12A9732B61402878F709B9D712C08FC2F5281CD8B0C0,1610,61,456,317.5,540420634.2,540424083,-4.7106668,137.3578687,8141846.12,-279223.35,-4312.11,21.913,155.652,26.717,15555,8732.885039,0,0.11879,0.0216,0.12073,3.02351,6.806165648,1.237588837,6.917319461,173.2343623,26.40666,15761.71182,final,61_456,27.99354333,1610_61_456,-1
01010000A0E6100000779BC7E8752B614008B8AD7203D812C05C8FC2F5E8D5B0C0,1611,61,648,318.1,540506063.2,540510666.5,-4.71095066,137.3581432,8141862.392,-279240.175,-4309.91,23.369,136.054,23.416,15578,8737.504735,0,0.10185,-0.02489,0.10484,2.34972,5.835575143,-1.426091952,6.006889524,134.629039,23.47955,15785.19137,final,61_648,27.14029167,1611_61_648,-1
01010000A0E6100000A881CE07792B6140329CDB085ED812C08FC2F528DCD2B0C0,1612,61,924,318.7,540594722.1,540598112.1,-4.71129622,137.3585242,8141884.976,-279260.658,-4306.86,30.432,132.304,31.735,15610,8741.646419,0,0.09468,0.02753,0.09859,1.9478,5.424764404,1.57735281,5.648790902,111.6007193,31.94591,15817.13728,final,61_924,28.03862167,1612_61_924,-1
