geom,Name,TerrainMIN,TerrainMAX,Color
0103000020E6100000010000001000000062A8AE6E112C61400053770B15A812C0713D1868112C614049908F671BA812C0419A7FED102C61401838137E23A812C030807A7E102C6140E1DA3B3A2BA812C0D21BF478102C61409D6E2ED525A812C01FC57745102C6140CB8FDF8B19A812C0D69E3058102C614047E7AB990FA812C0AE885082102C6140D90EB0B307A812C0E3206BA5102C614066085D5003A812C09377E7D8102C614032629AD4FAA712C07EE9BA0E112C614067F08139F3A712C0C68CC51C112C61407338254401A812C01FB88336112C61407ADC764908A812C09FF92126112C6140D31B567A10A812C0B181D531112C614021898C2815A812C062A8AE6E112C61400053770B15A812C0,SM,1,3,2
0103000020E6100000010000000B0000001FC57745102C6140CB8FDF8B19A812C0D21BF478102C61409D6E2ED525A812C030807A7E102C6140E1DA3B3A2BA812C0411EBE5E102C614066E046702DA812C07B73723E102C6140A9A656E52FA812C0A8BD3633102C6140B2F3969E2CA812C0E2753C24102C614066A5492C28A812C0532F2708102C614023A43C7320A812C0E4C494E40F2C6140C745740618A812C046C1E50B102C6140A21610D013A812C01FC57745102C6140CB8FDF8B19A812C0,LR,1,1,1
0103000020E6100000010000003D000000C12AF111162C61400D7DAE5D2EA912C060552D30162C6140D50DE3F036A912C01EE60641162C6140D2746F3745A912C0D8C53812162C6140E16501F648A912C099ABE3A1152C614052D337A44DA912C0D2B24153152C614086E3B29E51A912C0E320834F152C614086F32D9955A912C027F2F8BD152C6140C56FD28856A912C0EDEA9A0C162C6140C56FD28856A912C0680C4E2E162C614044CE9AF55EA912C08F509964162C6140844A3FE55FA912C09AB861A2162C61400871DF415EA912C08644A7E7162C61406FA150316AA912C0C5AD5418172C61409B74066D75A912C0A6D1D11F172C61404F7DCA467BA912C045862838172C614049B5F25685A912C0C8B3CDD6162C61405A4F73C97EA912C07574166C162C6140B8562AEA7CA912C05B9E0C32162C61402CD3CED97DA912C0B7380EDA152C6140F9C253DF79A912C003AEAD87152C614076551D3175A912C0A3B7D51E152C61405026B9FA70A912C0EFDD1C0C152C6140BEFE0BE56AA912C027E57ABD142C61401662710062A912C01F7DB27F142C61404F3AC4EA5BA912C063ECD86E142C6140F3DBFB7D53A912C034F16C3A142C614024670EAF50A912C03140C5FA132C614086E3B29E51A912C05D8A89EF132C61405B20785D4AA912C012B39AC2132C6140888CA15247A912C03A4CB777132C6140746DB81647A912C0EDC3200B132C61404F4ECFDA46A912C08AC7CFE3122C6140825E4AD54AA912C026CB7EBC122C6140DF4618BA48A912C06489FD6B122C6140B917B48344A912C0F7CF1288122C61401AB8DE5D34A912C0043E5484122C61402ADC644823A912C015AC9580122C61405B10662D16A912C00038DBC5122C6140DE171D4E14A912C02F3347FA122C6140B9E8B81710A912C0A2EC31DE122C61406E9A6BA50BA912C0EA1279CB122C6140CD91A7CB05A912C079598EE7122C61405A0588E100A912C04EC07132132C614093DDDACBFAA812C0DD000E90132C6140DAA6BF74F8A812C06D4723AC132C61407C9F0854FAA812C0A1F9AFDE132C61407C9F0854FAA812C089D44DE4132C6140A1CE6C8AFEA812C02B89A4FC132C61404B24711D01A912C067F2512D142C61401DA8CC2D00A912C00C5EC943142C614099812CD101A912C041105676142C614042D7306404A912C00C09F8C4142C6140BFA0150D02A912C0A1062EDF142C6140FA0D4CBB06A912C01471C002152C6140C7D94AD613A912C000FD0548152C61403B76E5BA1CA912C01F8A3080152C6140F5CBE94D1FA912C01984B7C1152C6140300ABCC51FA912C00D1676C5152C614094B5C4EB24A912C0843729E7152C6140D7B6D1A42CA912C0C12AF111162C61400D7DAE5D2EA912C0,PR,1,1,1
0103000020E61000000100000039000000ABA951C5132C6140D22A844FC7A812C00252D3FF132C6140FF67F209CEA812C07C0ABC51142C61403DA560C4D4A812C0D2B23D8C142C614059A7D13AD6A812C09914AAAA142C6140A61408E9DAA812C0D3ACC4CD142C614026B2068BDDA812C000C2A211152C61400CB09514DCA812C0FA3E6632152C61400019EAD5DDA812C0DCB13BFA142C6140CD231F26E5A812C09A0E31EC142C6140FA608DE0EBA812C0A0906B39152C6140F1D416F2F4A812C0CE220D9E152C614060371850F2A812C0917E00FE152C6140AEA44EFEF6A812C0157E3E03162C61403C33DF5EFDA812C0335AC1FB152C6140CCA122C609A912C0B632951B162C6140A01173E61DA912C0172FE642162C61404F0BC97E27A912C0CF089F55162C614034051F1731A912C0C02AF111162C61400D7DAE5D2EA912C0843729E7152C6140D7B6D1A42CA912C00D1676C5152C614094B5C4EB24A912C01984B7C1152C6140300ABCC51FA912C01F8A3080152C6140F5CBE94D1FA912C001FD0548152C61403B76E5BA1CA912C01471C002152C6140C7D94AD613A912C0A0062EDF142C6140FA0D4CBB06A912C00B09F8C4142C6140BFA0150D02A912C041105676142C614042D7306404A912C00C5EC943142C614099812CD101A912C067F2512D142C61401DA8CC2D00A912C02B89A4FC132C61404B24711D01A912C088D44DE4132C6140A1CE6C8AFEA812C0A1F9AFDE132C61407C9F0854FAA812C06D4723AC132C61407C9F0854FAA812C0DD000E90132C6140DAA6BF74F8A812C04DC07132132C614093DDDACBFAA812C078598EE7122C61405A0588E100A912C0EA1279CB122C6140CD91A7CB05A912C0A2EC31DE122C61406E9A6BA50BA912C02F3347FA122C6140B9E8B81710A912C0FF37DBC5122C6140DE171D4E14A912C015AC9580122C61405E10662D16A912C075F73E68122C61404F1FD46E12A912C03C3F3977122C6140C135F9D00CA912C0FC863386122C6140202D35F706A912C0F7CF1288122C614051B8472804A912C0ED18F289122C6140E04A117AFFA812C0FC863386122C61407C9F0854FAA812C0CD854E93122C6140ACB420FDECA812C03C3F3977122C61402D46DD95E0A812C0CD854E93122C6140C206FE64D8A812C0F7F80EB9122C614035BB3325CFA812C012A61CC2122C614070145FEDCCA812C04D0FCAF2122C6140DEFC2CD2CAA812C0F52BE948132C6140565124ACC5A812C0BB248B97132C614085BD4DA1C2A812C0ABA951C5132C6140D22A844FC7A812C0,CPS,6,7,4
0103000020E6100000010000005100000018101D0F0E2C6140E4C7C1FBF6A812C085099A870E2C6140A2BEF18FFAA812C005E26DA70E2C61401DA8CC2D00A912C0794C00CB0E2C614036C218BB11A912C057B95CD40E2C6140411A37C023A912C08D6BE9060F2C61402E61CD112AA912C0E0AAA0710F2C6140E5A7636330A912C0190ED5E30F2C6140CDD01D323EA912C0298994E0102C6140569B0F9443A912C0A0A4CE43112C614039B9EB163CA912C0A6061EC3112C6140BECF107936A912C0CDFB1039122C6140A1EDECFB2EA912C018D3FF65122C6140B73FCA631AA912C015AC9580122C61405E10662D16A912C0033E5484122C61402ADC644823A912C0F7CF1288122C61401AB8DE5D34A912C06389FD6B122C6140B917B48344A912C0F41E6B48122C6140091ACEF553A912C03D45B235122C6140D36064475AA912C0FA24E406122C61401752F6055EA912C0CBDA1F12122C61407BFDFE2B63A912C0FBD58B46122C614089EE90EA66A912C0DB42E84F122C6140ED7AB0D46BA912C071469728122C6140B2A25DEA71A912C006E27DC3112C61405F07D0BE70A912C09A7D645E112C61406EF8617D74A912C010EE6F40112C6140EAD1C12076A912C0FECE8604112C6140EAD1C12076A912C0C465D9D3102C6140F9C253DF79A912C0A027075C102C6140C83741AE7CA912C0F50AE805102C6140263FF8CE7AA912C005C881C20F2C61404E7DCA467BA912C007CEFA800F2C614099CB17B97FA912C050439A2E0F2C6140828D45417FA912C0D621E70C0F2C61407950808286A912C08293D7E10E2C614011DD9F6C8BA912C0D4BF978D0E2C61409413BBC38DA912C0167E163D0E2C61404F69BF5690A912C0E482AA080E2C6140D38F5FB38EA912C0A9CAA4170E2C6140AD60FB7C8AA912C02B5420770E2C6140AD60FB7C8AA912C01CE065BC0E2C6140B6AD3B3687A912C098B839DC0E2C6140917ED7FF82A912C0564913ED0E2C61400F0126577AA912C0192FBE7C0E2C614053AB21C477A912C08F9FC95E0E2C6140A208DD7778A912C0EFEA72460E2C61409B74066D75A912C0263BB0F90D2C61400F0126577AA912C0A9CAA4170E2C61404311A1517EA912C055361C2E0E2C6140C747BCA880A912C0BFEF06120E2C6140FB5737A384A912C07ACF38E30D2C61402CE349D481A912C00565A6BF0D2C61402CD3CED97DA912C066FFA7670D2C61401EE23C1B7AA912C0030357400D2C6140C193EFA875A912C0D6B511F50C2C614072E761FD79A912C0E52353F10C2C6140B99C3BB68CA912C06951F88F0C2C61403DD3560D8FA912C0D3A21A360C2C61402EE2C44E8BA912C01BC961230C2C6140380F0F1380A912C000EDDE2A0C2C6140A51B63E26CA912C02BB0E61B0C2C61409A88115D60A912C0564903D10B2C61403E2A49F057A912C0F34CB2A90B2C6140E70953FB4FA912C01AE055A00B2C61400785EA3149A912C0EB9591AB0B2C6140CDC0A2373AA912C08493C7C50B2C61404B43F18E31A912C07AD62D090C2C6140539031482EA912C070D0B44A0C2C6140CBE4282229A912C08EAC37430C2C6140ACE31B6921A912C00A23BCE30B2C614068E20EB019A912C0970782800B2C6140D1268B8F10A912C0FD522B680B2C61401093B4840DA912C0000A4C660B2C6140FBFDD0C002A912C0CA5146750B2C6140536136DCF9A812C04DE13A930B2C6140C368EDFCF7A812C08493C7C50B2C6140B9FCC307FBA812C0DF8326700C2C6140DAA6BF74F8A812C01F4F23200D2C614076FBB64EF3A812C0763F82CA0D2C6140F1D416F2F4A812C018101D0F0E2C6140E4C7C1FBF6A812C0,RF,4,9,6
0103000020E61000000100000031000000EF3880910E2C6140D6AED29ABBA812C04194FAD90E2C61400F883F03C8A812C0E24ECAB00E2C614021FE398BD2A812C0FD2A4DA90E2C61408C3D19BCDAA812C0C423EFF70E2C61409A3E2675E2A812C0EF18E26D0F2C61403C376F54E4A812C0DC55CFF20F2C614043942A08E5A812C0E2B71E72102C614077A4A502E9A812C0DBB1A5B3102C6140F56D8AABE6A812C068419AD1102C61402D46DD95E0A812C0105EB927112C6140C206FE64D8A812C034A2045E112C61403A5BF53ED3A812C03F0ACD9B112C6140DC533E1ED5A812C08AE1BBC8112C61409B2EAB7ADEA812C0FA45D52D122C6140A91F3D39E2A812C03C3F3977122C61402D46DD95E0A812C0CD854E93122C6140ACB420FDECA812C0FC863386122C61407C9F0854FAA812C0ED18F289122C6140E04A117AFFA812C0F7CF1288122C614051B8472804A912C0FC863386122C6140202D35F706A912C03C3F3977122C6140C135F9D00CA912C075F73E68122C61404F1FD46E12A912C015AC9580122C61405E10662D16A912C018D3FF65122C6140B73FCA631AA912C0CDFB1039122C6140A1EDECFB2EA912C0A6061EC3112C6140BECF107936A912C0A0A4CE43112C614039B9EB163CA912C0298994E0102C6140569B0F9443A912C0190ED5E30F2C6140CDD01D323EA912C0E0AAA0710F2C6140E5A7636330A912C08D6BE9060F2C61402E61CD112AA912C057B95CD40E2C6140411A37C023A912C0794C00CB0E2C614036C218BB11A912C005E26DA70E2C61401DA8CC2D00A912C085099A870E2C6140A2BEF18FFAA812C018101D0F0E2C6140E4C7C1FBF6A812C07639090C0E2C614093F1E5BBE5A812C05E14A7110E2C6140C206FE64D8A812C0A283CD000E2C6140ECEDBE90CEA812C0FC1DCFA80D2C614093AEDF5FC6A812C054FB36940D2C614042BC40E8BAA812C0AE95383C0D2C6140C87B54FEAAA812C02300CB5F0D2C6140946BD903A7A812C021B1729F0D2C6140D66CE6BCAEA812C05E14A7110E2C6140EC01CA80B9A812C0DCEC7A310E2C61408FA30114B1A812C09677DB830E2C6140FBE2E044B9A812C0EF3880910E2C6140D6AED29ABBA812C0,CPR,7,10,5
0103000020E6100000010000001D0000003C3F3977122C61402D46DD95E0A812C0FA45D52D122C6140A91F3D39E2A812C089E1BBC8112C61409B2EAB7ADEA812C03F0ACD9B112C6140DC533E1ED5A812C035A2045E112C61403A5BF53ED3A812C0105EB927112C6140C206FE64D8A812C067419AD1102C61402D46DD95E0A812C0DBB1A5B3102C6140F56D8AABE6A812C0E2B71E72102C614077A4A502E9A812C0DC55CFF20F2C614043942A08E5A812C0F018E26D0F2C61403C376F54E4A812C0C423EFF70E2C61409A3E2675E2A812C0FD2A4DA90E2C61408C3D19BCDAA812C0E34ECAB00E2C614021FE398BD2A812C04194FAD90E2C61400F883F03C8A812C0EF3880910E2C6140D6AED29ABBA812C0CDDA0FF60E2C614070286ADDB7A812C08F1C91460F2C6140C339F290C3A812C0F3C989AD0F2C6140B9CDC89BC6A812C0B9C22BFC0F2C6140EDDD4396CAA812C06F4D8C4E102C6140C8BE5A5ACAA812C048B46F99102C6140F8496D8BC7A812C0EB1FE7AF102C6140ABDC36DDC2A812C0EED08EEF102C6140EB11457BBDA812C0750BB28E112C6140FE77C408C4A812C0FD4B4EEC112C61402E135234C5A812C036FEDA1E122C6140A19F711ECAA812C0898CEA49122C6140DC533E1ED5A812C03C3F3977122C61402D46DD95E0A812C0,RF,4,9,6
0103000020E61000000100000031000000FC1DCFA80D2C614093AEDF5FC6A812C071702B540D2C61408DA32EB2D0A812C056EFF2980C2C6140810C8373D2A812C027DA14550C2C6140FB053010CEA812C09893FF380C2C6140952FA5A0C7A812C01D4D6DEC0B2C614005C7163ABEA812C016EBD2100C2C6140E172FABBB5A812C016EBD2100C2C614010CFA8B6AEA812C0A8AEAB4D0C2C614007E5241D9BA812C0722504C70C2C614091C2AE6192A812C0055030D40C2C6140A2391CF795A812C0CEFFF2200D2C6140BA67737492A812C0CAF979620D2C614060380F3E8EA812C0F03DC5980D2C61406DFA3CC68DA812C050F2BAB30D2C614046DB538A8DA812C06AC8C4ED0D2C6140EA0201A093A812C099C330220E2C61402760BC5394A812C0C2B823980E2C614035514E1298A812C0BEB2AAD90E2C61402760BC5394A812C09ED627E10E2C614051477D7F8AA812C0B0F5101D0F2C6140EC9B745985A812C031CEE43C0F2C61402909AB078AA812C00835C8870F2C6140766666BB8AA812C073E839AD0F2C614012BB5D9585A812C07699E1EC0F2C6140D34E34A088A812C00C971707102C61404E2894438AA812C0576E0634102C61400A7E98D68CA812C04149A439102C61402341D31794A812C0C06A575B102C61400D137C9A97A812C06E3E97AF102C61400D137C9A97A812C05013BCF6102C614035514E1298A812C0F0C7120F112C614004C63BE19AA812C0495C9BF8102C61403BF59F179FA812C062D6CE71102C61403F7A08E1A5A812C09CDD2C23102C614047C7489AA2A812C0BC0E819A0F2C614071BE84C09CA812C0F615DF4B0F2C6140809F9B849CA812C04DF9BFF50E2C6140194BA4AAA1A812C0B4FB89DB0E2C6140738A83DBA9A812C0CFDA0FF60E2C614070286ADDB7A812C0EF3880910E2C6140D6AED29ABBA812C09677DB830E2C6140FBE2E044B9A812C0DCEC7A310E2C61408FA30114B1A812C05E14A7110E2C6140EC01CA80B9A812C021B1729F0D2C6140D66CE6BCAEA812C02300CB5F0D2C6140946BD903A7A812C0AE95383C0D2C6140C87B54FEAAA812C054FB36940D2C614042BC40E8BAA812C0FC1DCFA80D2C614093AEDF5FC6A812C0,MS,6,10,4
0103000020E6100000010000001F000000495C9BF8102C61403BF59F179FA812C0D7F108D5102C6140283C3669A5A812C006ED7409112C6140E082CCBAABA812C05B2C2C74112C61402294546EB7A812C035203B8E112C6140DE2CAB82B7A812C029DCEEC0112C614049B33DAAB7A812C035F55E3E122C6140E8CF0C74A8A812C0A85FF161122C6140FD64F037B3A812C00B5C4289122C6140E16EC1CAC0A812C0F7F80EB9122C614035BB3325CFA812C0CD854E93122C6140C206FE64D8A812C03C3F3977122C61402D46DD95E0A812C0898CEA49122C6140DC533E1ED5A812C039FEDA1E122C6140A19F711ECAA812C0FD4B4EEC112C61402E135234C5A812C0770BB28E112C6140FE77C408C4A812C0EDD08EEF102C6140EB11457BBDA812C0EA1FE7AF102C6140ABDC36DDC2A812C04AB46F99102C6140F8496D8BC7A812C06E4D8C4E102C6140C8BE5A5ACAA812C0B9C22BFC0F2C6140EDDD4396CAA812C0F5C989AD0F2C6140B9CDC89BC6A812C08F1C91460F2C6140C339F290C3A812C0CFDA0FF60E2C614070286ADDB7A812C0B4FB89DB0E2C6140738A83DBA9A812C04DF9BFF50E2C6140194BA4AAA1A812C0F615DF4B0F2C6140809F9B849CA812C0BC0E819A0F2C614071BE84C09CA812C09CDD2C23102C614047C7489AA2A812C062D6CE71102C61403F7A08E1A5A812C0495C9BF8102C61403BF59F179FA812C0,CP,7,9,5
0103000020E6100000010000001C0000006F3E9B76112C614021241BE288A812C0E3BB2092112C61402909AB078AA812C0B7715C9D112C614060380F3E8EA812C0F429628E112C6140F6D4A92297A812C076B3DDED112C61402D040E599BA812C01E1F5504122C6140D55912EC9DA812C0B56BE3DE112C614064A96C17AAA812C05DDDD3B3112C61402CD1192DB0A812C037203B8E112C6140DE2CAB82B7A812C05B2C2C74112C61402294546EB7A812C006ED7409112C6140E082CCBAABA812C0D7F108D5102C6140283C3669A5A812C0495C9BF8102C61403BF59F179FA812C0F0C7120F112C614004C63BE19AA812C05013BCF6102C614035514E1298A812C06E3E97AF102C61400D137C9A97A812C0C06A575B102C61400D137C9A97A812C04149A439102C61402341D31794A812C0576E0634102C61400A7E98D68CA812C0AC84B951102C6140332757E48BA812C0DFF78193102C614038EAC1CB89A812C0B1ADBD9E102C614088F06B3380A812C07BACD8AB102C61405C3DACEC7CA812C0B91586DC102C6140B66C102381A812C09E3903E4102C61404356EBC086A812C0BCC62D1C112C6140A5D28FB087A812C0C52EF659112C6140A5D28FB087A812C06F3E9B76112C614021241BE288A812C0,SM,1,3,2
0103000020E6100000010000002C0000008D0DA435112C6140D2623F9073A812C0A89ACE6D112C6140271DB6F774A812C005E0FE96112C6140192C243971A812C04610C8BD112C6140C26D0A496AA812C087AD590D122C6140E213CDC472A812C06B9CF063122C6140BC7AB00F73A812C03EFD5AF0122C6140E213CDC472A812C06790FEE6122C6140DE20738B7BA812C0538B87BA122C6140C9FD505E86A812C0C344729E122C614042A8F5C691A812C06919B484122C61402229259FA3A812C035F55E3E122C6140E8CF0C74A8A812C02ADCEEC0112C614049B33DAAB7A812C037203B8E112C6140DE2CAB82B7A812C05DDDD3B3112C61402CD1192DB0A812C0B46BE3DE112C614064A96C17AAA812C01E1F5504122C6140D45912EC9DA812C076B3DDED112C61402D040E599BA812C0F529628E112C6140F6D4A92297A812C0B7715C9D112C614060380F3E8EA812C0E3BB2092112C61402909AB078AA812C0703E9B76112C614021241BE288A812C0C52EF659112C6140A5D28FB087A812C0BDC62D1C112C6140A5D28FB087A812C09E3903E4102C61404356EBC086A812C0B91586DC102C6140B66C102381A812C07BACD8AB102C61405C3DACEC7CA812C0B1ADBD9E102C614088F06B3380A812C0E0F78193102C614038EAC1CB89A812C0AD84B951102C6140332757E48BA812C0A7DCA82D102C6140904D27E780A812C0F6B91019102C6140C915FFD676A812C0B84AEA29102C6140BB246D1873A812C05EB66140102C6140217964F26DA812C071DBC33A102C6140B0FBB24965A812C0E194AE1E102C61403D6F935F60A812C0E194AE1E102C6140AB47E6495AA812C053FF4042102C6140BCE166BC53A812C0E345565E102C614088C170C74BA812C049F34EC5102C61407F84AB0853A812C0E6A7A5DD102C614038BBC65F55A812C05B123801112C6140C8290AC761A812C075EEBAF9102C6140B5801B136CA812C08D0DA435112C6140D2623F9073A812C0,MS,6,10,4
0103000020E61000000100000012000000ABA951C5132C6140D22A844FC7A812C0BB248B97132C614085BD4DA1C2A812C0F52BE948132C6140565124ACC5A812C04D0FCAF2122C6140DEFC2CD2CAA812C012A61CC2122C614070145FEDCCA812C0F7F80EB9122C614035BB3325CFA812C00B5C4289122C6140E16EC1CAC0A812C0A85FF161122C6140FD64F037B3A812C035F55E3E122C6140E8CF0C74A8A812C06919B484122C61402329259FA3A812C0D749E9CA122C61401F36CB65ACA812C05C8A8528132C614062669359AAA812C033F16873132C6140E9BBEEF09EA812C0ABA951C5132C61402F85D3999CA812C00252D3FF132C61407D2D078CA6A812C0961B25FB132C614052178B25BAA812C0979E61DA132C614010B7FA3DBEA812C0ABA951C5132C6140D22A844FC7A812C0,SM,1,3,2
0103000020E6100000010000000A000000A8BD3633102C6140B2F3969E2CA812C07C73723E102C6140A9A656E52FA812C077E13CF90F2C6140ED29739131A812C0733095B90F2C6140667E6A6B2CA812C03CCD60470F2C6140135D67BD1CA812C02A5F1F4B0F2C6140A0D047D317A812C05A5A8B7F0F2C6140B50E1A4B18A812C06E7974BB0F2C61401BBA22711DA812C0D82CE6E00F2C61409C37D41926A812C0A8BD3633102C6140B2F3969E2CA812C0,LR,1,1,1
0103000020E61000000100000024000000E3206BA5102C614066085D5003A812C0AE885082102C6140D90EB0B307A812C0D69E3058102C614047E7AB990FA812C01FC57745102C6140CB8FDF8B19A812C046C1E50B102C6140A21610D013A812C0E6C494E40F2C6140C745740618A812C0532F2708102C614023A43C7320A812C0E2753C24102C614066A5492C28A812C0A8BD3633102C6140B2F3969E2CA812C0D82CE6E00F2C61409C37D41926A812C06E7974BB0F2C61401BBA22711DA812C05A5A8B7F0F2C6140B50E1A4B18A812C02B5F1F4B0F2C6140A0D047D317A812C0D8D00F200F2C6140780870E321A812C09C180A2F0F2C6140EAA40AC82AA812C02B5F1F4B0F2C6140D7EBA01931A812C0CA1376630F2C61403C97A93F36A812C0D2CA96610F2C61407E98B6F83DA812C06ECE453A0F2C61406BEFC74448A812C0188915110F2C6140C42EA77550A812C0EC44CADA0E2C6140C64D90B150A812C0ADDB1CAA0E2C6140049BD06A4DA812C0EF999B590E2C6140B63D15B74CA812C07A7E61F60D2C61409E0FBE3950A812C08B2108D10D2C6140C80F081A55A812C031A772C90D2C61405B0EB18048A812C046CCD4C30D2C61400F91FFD73FA812C09F605DAD0D2C614044D46EFE2EA812C08A3BFBB20D2C614044F8F4E81DA812C0CD5BC9E10D2C61406CB051DE0FA812C08797D1730E2C6140B8410E7703A812C03CCD60470F2C614094BB98F4F4A712C06611AC7D0F2C6140ACE9EF71F1A712C077E13CF90F2C6140E6AD376C00A812C0F76AB858102C614078C5698702A812C0E3206BA5102C614066085D5003A812C0,CP,7,9,5
0103000020E610000001000000110000009ED627E10E2C614051477D7F8AA812C0BEB2AAD90E2C61402760BC5394A812C0C2B823980E2C614035514E1298A812C099C330220E2C61402760BC5394A812C06AC8C4ED0D2C6140EA0201A093A812C050F2BAB30D2C614046DB538A8DA812C0F03DC5980D2C61406DFA3CC68DA812C0CAF979620D2C614060380F3E8EA812C0CEFFF2200D2C6140BA67737492A812C0055030D40C2C6140A2391CF795A812C0722504C70C2C614091C2AE6192A812C0FF9E88940C2C61409E3EB9A584A812C0F8980FD60C2C614062D182F77FA812C0DAB6131F0D2C6140C1C8BE1D7AA812C009B27F530D2C614047984D2E6EA812C0AA1DF7690D2C61400497407566A812C09ED627E10E2C614051477D7F8AA812C0,SM,1,3,2
0103000020E61000000100000015000000722504C70C2C614091C2AE6192A812C0A8AEAB4D0C2C614007E5241D9BA812C016EBD2100C2C614010CFA8B6AEA812C016EBD2100C2C6140E172FABBB5A812C01D4D6DEC0B2C614005C7163ABEA812C07E2283A70B2C6140FF30984ECEA812C03602B5780B2C6140444D5552E1A812C0480DA5630B2C6140B59B4BC0F3A812C02D86F3E90A2C6140EFCD842AF3A812C0421B9B040A2C6140287BACCFDDA812C073BA3078092C61408586F3E5C2A812C0CA62B2B2092C6140E1ADF7FFBAA812C0A066D1FF092C61402635689EADA812C017827E4F0A2C614077525BCB9FA812C02487F57B0A2C61400D137C9A97A812C0D3D7F8F00A2C614060380F3E8EA812C0E059333E0B2C61400CD87E5692A812C07E2283A70B2C6140C40E9AAD94A812C04E062A130C2C61402F9D81128DA812C0FF9E88940C2C61409E3EB9A584A812C0722504C70C2C614091C2AE6192A812C0,LBRp,1,1,1
0103000020E61000000100000013000000FC1DCFA80D2C614093AEDF5FC6A812C0A283CD000E2C6140ECEDBE90CEA812C05E14A7110E2C6140C206FE64D8A812C07639090C0E2C614093F1E5BBE5A812C018101D0F0E2C6140E4C7C1FBF6A812C0763F82CA0D2C6140F1D416F2F4A812C01F4F23200D2C614076FBB64EF3A812C0DF8326700C2C6140DAA6BF74F8A812C08493C7C50B2C6140B9FCC307FBA812C04DE13A930B2C6140C368EDFCF7A812C0480DA5630B2C6140B59B4BC0F3A812C03602B5780B2C6140444D5552E1A812C07E2283A70B2C6140FF30984ECEA812C01D4D6DEC0B2C614005C7163ABEA812C09893FF380C2C6140952FA5A0C7A812C027DA14550C2C6140FB053010CEA812C056EFF2980C2C6140810C8373D2A812C071702B540D2C61408DA32EB2D0A812C0FC1DCFA80D2C614093AEDF5FC6A812C0,MR,6,10,5
0103000020E61000000100000032000000480DA5630B2C6140B59B4BC0F3A812C04DE13A930B2C6140C368EDFCF7A812C0CA5146750B2C6140536136DCF9A812C0000A4C660B2C6140FBFDD0C002A912C0FD522B680B2C61401093B4840DA912C0970782800B2C6140D1268B8F10A912C00A23BCE30B2C614068E20EB019A912C08EAC37430C2C6140ACE31B6921A912C070D0B44A0C2C6140CBE4282229A912C07AD62D090C2C6140539031482EA912C08493C7C50B2C61404B43F18E31A912C0EB9591AB0B2C6140CDC0A2373AA912C01AE055A00B2C61400785EA3149A912C0F34CB2A90B2C6140E70953FB4FA912C0564903D10B2C61403E2A49F057A912C02BB0E61B0C2C61409A88115D60A912C053F66DE90B2C6140BBB0FDD663A912C03EF2F84E0B2C6140FFCCBADA76A912C0899B7C1B0B2C61403A4EFC7866A912C0DA4400E80A2C61401304E8F756A912C0751A44600A2C6140AACF3D1756A912C0568D19280A2C6140C0A357105BA912C000E597ED092C6140E7ED6B916AA912C07620BD1E0A2C61402666D78F76A912C0470BDFDA092C6140953ED3757EA912C0681B46F2092C6140A765C5C998A912C0DAD430D6092C61400291990AB6A912C0056E4D8B092C61402F44024DC7A912C08A3F1C69082C614090376E4C9CA912C044125A2B092C6140FAC555B194A912C0FEF18BFC082C61408056AE8C8EA912C06A2FB551082C614074BF024E90A912C00E873317082C6140E88A586D8FA912C01710E9B4072C6140F60929957DA912C063C0E7D1062C6140CC26F85E6EA912C0211CDB31072C6140FB108EBE5FA912C0F682BE7C072C61401253F02B47A912C0BDE42A9B072C6140866D4E7F36A912C0251560E1072C61409F48CDA11DA912C060B3F3C2072C6140043363010FA912C01710E9B4072C614051B4A49FFEA812C0AA817EDB072C61401D43F0C8FAA812C08F459527082C6140C4090037F3A812C0702EB3BF082C614091284077E5A812C02002F313092C614066450F41D6A812C019FC7955092C61402708A186CFA812C073BA3078092C61408586F3E5C2A812C0421B9B040A2C6140287BACCFDDA812C02D86F3E90A2C6140EFCD842AF3A812C0480DA5630B2C6140B59B4BC0F3A812C0,PR,1,1,1
0103000020E610000001000000060000002002F313092C614066450F41D6A812C0ED48A8FB082C61407F769461CCA812C07D8FBD17092C6140E9047CC6C4A812C073BA3078092C61408586F3E5C2A812C019FC7955092C61402708A186CFA812C02002F313092C614066450F41D6A812C0,RF,4,9,6
